"Species","code","Impact_year","Type_of_cost_merged","Management_type","Genus","Cost_ID","Cost.USD","First_invacost","First_manage_invacost"
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3416",249797.171744772,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3417",334326.138327132,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3426",35410.0381686405,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3427",17778.7868924659,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3428",39715.3956985931,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3429",90095.0830151648,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3430",44527.4412036872,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3431",140638.698794282,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3432",16392.8462545788,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3433",26993.0567462895,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3354",710280.513830565,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3355",499419.280662077,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3356",939496.961456388,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3357",1983073.03994479,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3358",1001037.97136986,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3359",3110555.85325977,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3360",437988.999668144,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3361",735566.145183657,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3370",29288.5576362837,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3371",12970.4519316309,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3372",24175.3084886369,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3373",74333.9922069356,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3374",29772.4278463399,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3375",110113.084729835,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3376",15831.201825568,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3377",33267.2145672471,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3386",47132.5988623048,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3387",29554.0036762832,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3388",53673.1892878916,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3389",154800.546355116,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3390",96966.679994547,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3391",206219.719554783,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3392",19573.2325723033,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3393",49388.1317850431,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3402",392333.79762275,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3403",221266.717936467,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3404",440999.916178995,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3405",1172164.2076022,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3406",467910.077296883,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3407",1566993.19800095,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3408",202990.378873876,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3409",391190.104398981,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3418",270425.807709854,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3419",405377.057611067,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3420",645083.932737668,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3421",1461080.22804116,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3422",753484.511300878,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3423",1737996.57063763,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3424",306359.61735321,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3425",436538.90587249,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3434",55325.0220739454,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3435",29356.8151894264,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3436",58264.6473626252,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3437",143771.642601767,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3438",73275.2417159663,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3439",230916.819116334,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3440",26687.1864442889,2008,1999
"Ambrosia polystachya","FRA",2011,"Damage_costs",NA,"Ambrosia","NE3441",47619.5027413895,2008,1999
"Ambrosia spp.","NLD",2009,"Damage_costs",NA,"Ambrosia","NE4742",15936108.2745941,2009,1999
"Callosciurus erythraeus","JPN",2001,"Damage_costs",NA,"Callosciurus","NE4823",22781.9795153734,2001,2005
"Callosciurus erythraeus","JPN",2002,"Damage_costs",NA,"Callosciurus","NE4823",22781.9795153734,2001,2005
"Callosciurus erythraeus","JPN",2002,"Damage_costs",NA,"Callosciurus","NE4824",10868.0383229697,2001,2005
"Callosciurus erythraeus","JPN",2003,"Damage_costs",NA,"Callosciurus","NE4824",10868.0383229697,2001,2005
"Callosciurus erythraeus","JPN",2003,"Damage_costs",NA,"Callosciurus","NE4825",11493.4319936123,2001,2005
"Callosciurus erythraeus","JPN",2004,"Damage_costs",NA,"Callosciurus","NE4825",11493.4319936123,2001,2005
"Callosciurus erythraeus","JPN",2005,"Damage_costs",NA,"Callosciurus","NE4826",22775.6580322405,2001,2005
"Callosciurus erythraeus","JPN",2010,"Damage_costs",NA,"Callosciurus","NE4830",97685.1955928305,2001,2005
"Callosciurus erythraeus","JPN",2006,"Damage_costs",NA,"Callosciurus","NE4826",22775.6580322405,2001,2005
"Callosciurus erythraeus","JPN",2006,"Damage_costs",NA,"Callosciurus","NE4827",146371.43334034,2001,2005
"Callosciurus erythraeus","JPN",2011,"Damage_costs",NA,"Callosciurus","NE4831",76836.4438675548,2001,2005
"Callosciurus erythraeus","JPN",2007,"Damage_costs",NA,"Callosciurus","NE4827",146371.43334034,2001,2005
"Callosciurus erythraeus","JPN",2007,"Damage_costs",NA,"Callosciurus","NE4828",60237.5322515994,2001,2005
"Callosciurus erythraeus","JPN",2012,"Damage_costs",NA,"Callosciurus","NE4832",122889.377322717,2001,2005
"Callosciurus erythraeus","JPN",2008,"Damage_costs",NA,"Callosciurus","NE4828",60237.5322515994,2001,2005
"Callosciurus erythraeus","JPN",2008,"Damage_costs",NA,"Callosciurus","NE4829",66089.096239909,2001,2005
"Callosciurus erythraeus","JPN",2013,"Damage_costs",NA,"Callosciurus","NE4834",43125.2457694887,2001,2005
"Callosciurus erythraeus","JPN",2009,"Damage_costs",NA,"Callosciurus","NE4829",66089.096239909,2001,2005
"Callosciurus erythraeus","JPN",2009,"Damage_costs",NA,"Callosciurus","NE4830",97685.1955928305,2001,2005
"Callosciurus erythraeus","JPN",2015,"Damage_costs",NA,"Callosciurus","NE4835",58638.8009631368,2001,2005
"Callosciurus erythraeus","JPN",2015,"Damage_costs",NA,"Callosciurus","NE4836",102526.563274832,2001,2005
"Callosciurus erythraeus","JPN",2010,"Damage_costs",NA,"Callosciurus","NE4831",76836.4438675548,2001,2005
"Callosciurus erythraeus","JPN",2016,"Damage_costs",NA,"Callosciurus","NE4837",37550.2849762049,2001,2005
"Callosciurus erythraeus","JPN",2017,"Damage_costs",NA,"Callosciurus","NE4837",37550.2849762049,2001,2005
"Callosciurus erythraeus","JPN",2011,"Damage_costs",NA,"Callosciurus","NE4832",122889.377322717,2001,2005
"Callosciurus erythraeus","JPN",2018,"Damage_costs",NA,"Callosciurus","NE4838",17830.6927626242,2001,2005
"Callosciurus erythraeus","JPN",2014,"Damage_costs",NA,"Callosciurus","NE4834",43125.2457694887,2001,2005
"Callosciurus erythraeus","JPN",2012,"Damage_costs",NA,"Callosciurus","NE4833",93662.2807654516,2001,2005
"Callosciurus erythraeus","JPN",2013,"Damage_costs",NA,"Callosciurus","NE4833",93662.2807654516,2001,2005
"Callosciurus erythraeus","JPN",2017,"Damage_costs",NA,"Callosciurus","NE4838",17830.6927626242,2001,2005
"Callosciurus erythraeus","JPN",2016,"Damage_costs",NA,"Callosciurus","NE4836",102526.563274832,2001,2005
"Callosciurus erythraeus","JPN",2014,"Damage_costs",NA,"Callosciurus","NE4835",58638.8009631368,2001,2005
"Procyon lotor","JPN",1995,"Damage_costs",NA,"Procyon","NE4884",2154.8053944961,1995,2013
"Procyon lotor","JPN",1996,"Damage_costs",NA,"Procyon","NE4884",2154.8053944961,1995,2013
"Procyon lotor","JPN",1996,"Damage_costs",NA,"Procyon","NE4885",96111.2700379852,1995,2013
"Procyon lotor","JPN",1997,"Damage_costs",NA,"Procyon","NE4885",96111.2700379852,1995,2013
"Procyon lotor","JPN",1997,"Damage_costs",NA,"Procyon","NE4886",219863.661008121,1995,2013
"Procyon lotor","JPN",1998,"Damage_costs",NA,"Procyon","NE4886",219863.661008121,1995,2013
"Procyon lotor","JPN",2000,"Damage_costs",NA,"Procyon","NE4778",475518.723410122,1995,2013
"Procyon lotor","JPN",2001,"Damage_costs",NA,"Procyon","NE4778",475518.723410122,1995,2013
"Procyon lotor","JPN",2001,"Damage_costs",NA,"Procyon","NE4779",410075.631276721,1995,2013
"Procyon lotor","JPN",2002,"Damage_costs",NA,"Procyon","NE4779",410075.631276721,1995,2013
"Procyon lotor","JPN",2002,"Damage_costs",NA,"Procyon","NE4780",847706.989191636,1995,2013
"Procyon lotor","JPN",2003,"Damage_costs",NA,"Procyon","NE4780",847706.989191636,1995,2013
"Procyon lotor","JPN",2003,"Damage_costs",NA,"Procyon","NE4781",907981.127495368,1995,2013
"Procyon lotor","JPN",2004,"Damage_costs",NA,"Procyon","NE4781",907981.127495368,1995,2013
"Procyon lotor","JPN",2004,"Damage_costs",NA,"Procyon","NE4782",1547307.56139418,1995,2013
"Procyon lotor","JPN",2005,"Damage_costs",NA,"Procyon","NE4782",1547307.56139418,1995,2013
"Procyon lotor","JPN",2005,"Damage_costs",NA,"Procyon","NE4783",1765113.49749864,1995,2013
"Procyon lotor","JPN",2006,"Damage_costs",NA,"Procyon","NE4783",1765113.49749864,1995,2013
"Procyon lotor","JPN",2006,"Damage_costs",NA,"Procyon","NE4784",1714636.79055827,1995,2013
"Procyon lotor","JPN",2007,"Damage_costs",NA,"Procyon","NE4784",1714636.79055827,1995,2013
"Procyon lotor","JPN",2007,"Damage_costs",NA,"Procyon","NE4785",2118353.21751458,1995,2013
"Procyon lotor","JPN",2008,"Damage_costs",NA,"Procyon","NE4785",2118353.21751458,1995,2013
"Procyon lotor","JPN",2008,"Damage_costs",NA,"Procyon","NE4786",2158910.47717036,1995,2013
"Procyon lotor","JPN",2009,"Damage_costs",NA,"Procyon","NE4786",2158910.47717036,1995,2013
"Procyon lotor","JPN",2009,"Damage_costs",NA,"Procyon","NE4787",3406771.19629996,1995,2013
"Procyon lotor","JPN",2010,"Damage_costs",NA,"Procyon","NE4787",3406771.19629996,1995,2013
"Procyon lotor","JPN",2010,"Damage_costs",NA,"Procyon","NE4788",4507738.04022988,1995,2013
"Procyon lotor","JPN",2011,"Damage_costs",NA,"Procyon","NE4788",4507738.04022988,1995,2013
"Procyon lotor","JPN",2011,"Damage_costs",NA,"Procyon","NE4789",5229625.72384451,1995,2013
"Procyon lotor","JPN",2012,"Damage_costs",NA,"Procyon","NE4789",5229625.72384451,1995,2013
"Procyon lotor","JPN",2012,"Damage_costs",NA,"Procyon","NE4790",4455648.49927077,1995,2013
"Procyon lotor","JPN",2013,"Damage_costs",NA,"Procyon","NE4790",4455648.49927077,1995,2013
"Procyon lotor","JPN",2013,"Damage_costs",NA,"Procyon","NE4791",3654864.57896416,1995,2013
"Procyon lotor","JPN",2014,"Damage_costs",NA,"Procyon","NE4791",3654864.57896416,1995,2013
"Procyon lotor","JPN",2014,"Damage_costs",NA,"Procyon","NE4792",3264226.58694795,1995,2013
"Procyon lotor","JPN",2015,"Damage_costs",NA,"Procyon","NE4793",2939094.81387853,1995,2013
"Procyon lotor","JPN",2015,"Damage_costs",NA,"Procyon","NE4792",3264226.58694795,1995,2013
"Procyon lotor","JPN",2016,"Damage_costs",NA,"Procyon","NE4793",2939094.81387853,1995,2013
"Procyon lotor","JPN",2016,"Damage_costs",NA,"Procyon","NE4794",3154223.93800121,1995,2013
"Procyon lotor","JPN",2018,"Damage_costs",NA,"Procyon","NE4795",2915318.26668905,1995,2013
"Procyon lotor","JPN",2017,"Damage_costs",NA,"Procyon","NE4795",2915318.26668905,1995,2013
"Procyon lotor","JPN",2017,"Damage_costs",NA,"Procyon","NE4794",3154223.93800121,1995,2013
